fear,Movement in bush late at night while camping.,
anger,Heated discussion with spouse concerning new house.,
sadness,Loss of close relative.,
disgust,The price I was charged for work on my car.,
shame,Caused fault in V.C.R. by not following instructions carefully.,
guilt,Losing my temper with my spouse.,
joy,A night spent with a group of friends.,
fear,"A car came very close to hitting me whilst I was crossing the  
street.",
anger,"A friend whom I had gone out of my way to do something for did  
not bother to acknowledge my efforts, and treated me badly  
thereafter.",
sadness,"A girlfriend ended our relationship in an abrupt and unexpected  
manner.",
disgust,"A friend once reacted childishly (he is 23 yearrs old) to my not  
responding in his favour to a request, that is: he asked me for  
some money I refused, and his reaction was quite childish.",
shame,"On one occasion whilst engaging in horseplay with my girlfriend,  
I caused her to be physically harmed.",
guilt,"I borrowed money from a friend and did not pay back the debt when  
I said I would.",
joy,Getting a phone call from a very old friend.,
fear,Before giving a seminar to a rather large audience.,
anger,"Being stopped by the police for a traffic offence which I don't  
think I committed.",
sadness,Death of a parent.,
disgust,"At a social event when none of the guests would help to serve  
food or clear tables. It was all beneath them.",
shame,"The mother of a small child found me shaking the child in  
exasperation, because I couldn't get it to sleep.",
joy,"The more than satisfactory result of a recently-completed  
university subject was communicated to me by phone.",
fear,"I was a passenger in a jumbo-jet which was accelerating down the  
runway and almost at the point of take-off, when the pilot  
suddenly braked and put the engines into reverse thrust, in an  
obviously urgent attempt to stop the aircraft. The hostesses show  
signs of concern and my first thought was that something was on  
the runway in our path and that we were in danger of hitting it.",
anger,"A person walking his dog allowed it to defecate on the footpath  
outside my house. Although it had happened before, this was the  
first time I had witnessed it. All the skills I had learnt from  
PY 263 were thrown out the window when his indifference to my  
protestation was obvious to me.",
sadness,"While walking through an old mining area, I unwittingly disturbed  
a wallaby which, in its resultant flight, accidentally fell down  
a deep mine shaft. On investigation it seemed uninjured, but it  
was impossible for the wallaby to get out, and also for me to get  
it out of the shaft. To prevent its suffering a slow death, I  
shot it.",
disgust,"A colleague and I were sitting on a bench next to an old man in a  
shopping centre. the old man coughed and spluttered somewhat,  
then with his fingers removed the resultant phlegm and mucous  
from his mouth, and transferred it onto the armrest of the  
bench.",
shame,"I had promised to contact a friend about a particular matter by a  
certain date, then thought no more about it until the friend  
reminded me after the date had passed.",
guilt,"A neighbour complained about smoke from my backyard incinerator  
entering his house after a change of wind direction. I lit the  
fire after originally checking that the wind would not blow the  
smoke in that direction.",
joy,"On my birthday, when a very close friend sent me a huge bouquet  
of flowers.",
fear,"When I heard that there had been some women raped at uni, just  
near where I usually park my car and walk by myself at night.  
Although I wasn't in danger it unnerved me for days and I was  
fearful whenever walking through the area.",
anger,"When the person I am going out with let me down in a situation  
that I was depending on them, and didn't show respect or care.",
sadness,"When I found out that a person I went to school with had died in  
a car accident.",
disgust,"When I heard about the way a parent of a friend had mistreated  
him, and caused a great instability.",
shame,"When I realised that I had become too emotionally involved with  
the person I'm going out with, and when I began to like someone  
else and questioned whether I really care about person I'm with.",
guilt,"When I came very late one night (or morning !) and my parents  
were waiting, not so much angrgy as disappointed.",
joy,"One of my friends and I had breakfast in a restaurant. It was  
spontaneous and lots of fun.",
fear,"I was walking home late at night from lectures and someone  
deliberately started following me. It was dark and I was scared.",
anger,"At one of my close friends saying she didn't like the way I am  
nice to people I don't know, or who have been nasty to me.",
sadness,"Leaving Melbourne to move interstate - leaving relatives and  
friends behind.",
disgust,"Disgust at a girl I know for continually feeling sorry for herself  
and never acting positively to do something about her problems.",
shame,"I am ashamed of the horrible way I used to treat my little  
sister.",
guilt,Often I forget to give my immediate family birthday presents.,
joy,"I noticed that Meryl Streep and I had similar cheekbones and jaw  
structure.",
fear,I do not recall being scared in the near past.,
anger,As for disgust.,
sadness,"Girl I was fond of did not initiate conversation as I expected in  
tutorial.",
disgust,"I realised that someone was insidiously attempting to shit me off  
I was disgusted with him for doing so, because I afforded him  
with no excuse to do so.",
shame,"I do not seem to feel emotion such as shame, guilt or fear - far  
out !",
guilt,"I cannot recall feeling guilty in the near past.
REMARK - SUBJECT MAY NOT HAVE TAKEN THE EXERCISE VERY SERIOUSLY.",
joy,"When I was complimented and called ""delightful"".",
fear,When my mother was angry with me over my friends and boyfriend.,
anger,Anger towards my lover for being late.,
sadness,The death of my twin sister - suicide.,
disgust,"Disgust with myself for consistently making foolish errors in  
communicating with others (asking for 1/2 Kg of nuts when I only  
wanted 50 g).",
shame,"I had been rude to my mother at a time when she needed  
comforting, not anger (death of my sister).",
guilt,"Guilt - because I had not written to my sister for months before  
she died.",
joy,"My current lover and I had been very busy with work and study and  
had not had time alone together for almost a month until one  
afternoon recently when we made love for hours and then showered  
and ate together.",
fear,"A workmate and I had been antagonistic with each other for some  
weeks - he had reacted violently to my criticisms of his work  
standards.",
anger,"I had been having a heated argument with a lover - whose  
intention was that we should marry in the near future - and was  
rejected by her when I started to cry. When I stopped crying for  
a moment she said ""There, have you got it all out now ?"".",
sadness,"I was alone in my parents' house, having made plans to spend the  
afternoon with a lover (plans which the lover cancelled),  
watching a movie and considering my life and circumstances -  
pressures of examinations in particular.",
disgust,"I discovered some pornographic literature in a workmates drawers.  
The literature featured pictures of naked women defecating on one  
another.",
shame,"Upon returning from a journey of about two weeks duration, I  
found that a collection of pornographic literature had been  
removed from my room I had previously thought that no one was  
aware of the existence of this material.",
guilt,"My mother and father had forbidden me to ride my scooter on the  
road, and I had transgressed (together with the ""wild"" kids from  
across the street) by riding my scooter down a steep hill near  
our house. My mother sent the boy next door to collect me, and I  
was severely scolded.",
joy,Blank.,
fear,"After going through a glass door, I sustained a number of serious  
cuts which were gaping open.",
anger,"The mother of a person with whom we had been sharing a housing  
accused me of trying to rip her off over payment of bills in the  
house. ",
sadness,"Watching ""11 am"". They had a programme on the starving refugees.  
Their plight was a source of sadness for me.",
disgust,"A girl with whom I was staying having sex with a person for about  
3 nights running, and then with his brother the following night,  
and back again.",
shame,"During an argument an acquaintance accused me of having insulted  
her parents by having had sex in their house which they  
overheard.",
guilt,"A girl whom I hadn't seen for a period of time told me that she  
had been pregnant and had an abortion - I was the father.",
joy,"When my boyfriend last told me he loved me after I gave him an  
impulsive kiss.",
fear,"When my boyfriend was leaving to go home one night, I had a very  
deep sense of uneasiness and an unwarranted fear that I wouldn't  
see him again.",
anger,"Anger with boyfriend's best friend for alienating me and blaming  
me for personality changes in my boyfriend and changes in my  
boyfriend's attitude to him and his obvious egoistical attitude  
himself in doing so. I also lost one of my best friends - his  
girlfriend.",
sadness,"Death of paternal grandmother to whom I was very close - died of  
cancer.",
disgust,"Disgust with oneself after being intoxicated enough to go to bed  
with a stranger.",
shame,"I feel shame every time I think of very dear friends of mine  
abroad who were family to me for a year, and now 2 years later, I  
have attempted, but have not actually gone through with  
corresponding with them, to express my feelings and gratitude.",
guilt,"After being told that an ex-boyfriend had been hurt by my wearing  
something he had given me when I was with another guy. I was  
unaware of my actions really, as I had not considered the fact  
that he had given it to me, and might see me. I still respected  
his opinions of me.",
joy,"When I thought that my high school love and I had a mutual  
emotion.",
fear,"I was on my surf ski. Rather large waves to strong current  
separated me from my ski and we both began to drift slowly  
(actually rather quickly) away to sea. The direction I was  
drifting in was taking me straight over a reef on which rather  
large sharks were constantly being caught. (I was alone with no  
one to help me).",
anger,"I was enjoying the company of bird life while I was eating lunch  
in a park when a group of people began throwing sticks at some of  
the birds - for no reason other than the satisfaction of seeing  
them being scared away.",
sadness,"When I left my sister's house after staying there for a few days.  
She has two little boys, and they are very warm people (the  
family). At the time, I was in need of this sort of contact, and  
I grew very fond of children (no, I'm not a paedophiliac).",
disgust,When my father revealed inconsistent morals.,
shame,"When I woke up after a night of drinking I couldn't remember and  
discovered several untoward things had occurred.",
guilt,"Leaving home when my mother thought I had no reason to go and  
felt that I was rejecting her. She is a constantly depressed  
person (a bit of a worry-wort) and I felt guilty about having  
given her this additonal problem.",
joy,I'd just got the top mark in an exam.,
fear,"My brother and I were driving to Brisbane when he drove back onto  
the road, perhaps cutting off another car but not noticeable -  
this driver did his best to drive us off the road for about 1/2  
an hour.",
anger,"I was at the corner shop, which I patronise regularly I had only  
a $ 50 note and I purchased about $ 3 worth of goods that I  
really needed - the keeper made sarcastic remarks to others about  
people using him to cash notes.",
sadness,"My mother died of cancer after a 4 year illness - I think the  
most pregnant moment of sadness was the next morning, just as the  
sun rose.",
disgust,A lecturer in great detail spoke about his sexual experiences.,
shame,"I was walking outside the union refec after rain when I tripped  
and fell.",
guilt,I stole 5c from my mother's purse for a choo-choo bar - I was 6.,
joy,"On a sailing boat at night, under a full moon, listening to Pink  
Floyd, drinking good wine, with good company, the boat being  
steered by autopilot, and a full eclipse of the moon.",
fear,Fear of sexual overtures from a close relative in the family.,
anger,"When my rights to use a shared house had been usurped by  
co-owners out of pure selfishness.",
sadness,"At rejection / being ignored by a loved person held in great  
esteem.",
disgust,"Viewing the nuclear war film ""Threads"".",
shame,"Following heavy stirring / ridiculing a close friend who was  
very vulnerable to such attack - inspiring fierce, defensive  
counter-attack.",
guilt,"Guilt at having pressed another person to expose/explore his  
personal weaknesses/faults, to the extent that the other person  
was made to feel terrible/defensive.",
joy,Family member survived an operation.,
fear,"I was walking to my car at night and thought that I was being  
followed.",
anger,"I walked in on a teenage patient of mine (I work in a hospital)  
as he was going through my office drawers and he had removed  
money from my purse.",
sadness,Death of grandmother.,
disgust,When I became aware that an acquaintance had stolen from friends.,
shame,Caught cheating on a diet.,
guilt,I had shown anger toward my dog and he was killed later that day.,
joy,A close married friend has just had his first child.,
fear,"Stranded in the north of Fraser Island with a submerged 4 WD hire  
vehicle.",
anger,"Not being alowed on a school camp with the class I'd been in for  
11 years (I had stayed down due to illness)",
sadness,"At the funeral of a friend about 20 years old, who was killed in  
a hit-and-run motorcycle accident.",
disgust,"A female friend was violently ill on the return journey from a  
wedding reception we attended. Getting her out of the car when  
home took quite a while.",
shame,Cheating in a minor geography exam at school.,
guilt,"I wasn't able to see my girlfriend on her birthday and because I  
was late arriving home from uni, I didn't phone her as arranged  
at a certain time (she rang in the meantime).",
joy,Having received an offer to do post-graduate work.,
fear,"Taking a trip to crocokile country I fell out of the boat and was  
motivated by fear of being eaten to perform great swimming feats.",
anger,"Last night - finding that someone in the house had eaten an  
entire packet of almonds I had bought for a family treat.",
sadness,"The loss of my father as he died of a massive and sudden heart  
attack.",
disgust,"When after a party celebrating a friend's 21st birthday - upon  
leaving I found 10 people outside throwing up and further 4  
unconscious.",
shame,"Having had a very heated argument with my sister - I began  
hitting her about the head with a newspaper I was holding.",
guilt,A situation where I stole a friends wife's wallet.,
joy,"Winning a tight tennis match. One set to play, and the team was  
behind by 3 games. We won the last set 6-2 and won the match by a  
game.",
fear,"When at school, I threw a duster at another child and hit him in  
the head. The blow caused a flesh wound and I was afraid of what  
would happen to me when the teacher found out the circumstances.",
anger,"Finding that a subordinate at work was still not willing to  
cooperate after discussions to try and resolve an attitude  
problem.",
sadness,Death of the family dog.,
disgust,"We had friends to dinner and one of them threw a beer bottle in  
the air, and it bounced on an expensive table and damaged the  
table .The person did not apologise.",
shame,"After making a joke about a friend's marriage that was too  
personal.",
guilt,"Carried out a vandalistic act on some windows at an old army  
location.",
joy,"Arriving in New Zealand as a teenager - first overseas trip -  
something ""exhilarating"" about the change of scenery etc.",
fear,"As a child (i.e. 5-7) hiking in reasonably rugged bush and  
becoming lost for a duration of 5-7 hours.",
anger,"Following an argument with my brother, he broke my golf clubs.",
sadness,"Leaving the house myself and a female friend had shared for 6-8  
months because of the friendship which developed and our approach  
to each other in occasional instances of several personal crises.",
disgust,"Discovering a good friend had lied to me, resulting in a  
detrimental relationship with another person.",
shame,"No specific instances - perhaps having lied as a child resulting  
in someone else being blamed for the event.",
guilt,"Leaving University in 1982 following exclusion and lying to  
parents/friends about reasons for leaving, i.e. lying about the  
fact of having been excluded.",
joy,"Going to a friend's wedding and seeing many of my old friends  
whom I had known before I moved to a new district five years  
previously.",
fear,"Car accident. Travelling as a passenger along narrow bitumen road  
at night - trying to overtake semi-trailer. The truck pulled over  
onto our side and we hit the wet dirt, swerved back into the  
truck, back onto the verge, over a guide post and into a ditch.",
anger,"At school when I had a shouting argument with a friend over my  
ability to carry out a particular duty in the correct way without  
harming her.",
sadness,"Looking up end-of-semester results, and finding I'd failed three  
out of seven (subjects).",
disgust,"When I found out some family friends were embezzelling the  
company they worked for - using company petrol and food supplies  
and claiming furniture and crockery.",
shame,"When my best friend foud out I'd been lying about something I'd  
been doing behind her back.",
guilt,"After having told an authority figure a very large lie I was told  
she believed me, because she believed I had never lied to her. ",
joy,"After being away on a holiday for 2 months, a friend, who lived  
interstate, had remembered when I'd get back and phoned to  
welcome me home on the night of my arrival.",
fear,Walking along with a dog barking at you and following you.,
anger,"Doing a group assignment and being left to do all the work and  
take the blame for any mistakes.",
sadness,"After training for an Australian championship competition for a  
year and then injuring myself 2 weeks before the competiotion.",
disgust,Someone ruining someone's property just for the fun of it.,
shame,"A friend giving me an expensive Christmas gift while I gave her a  
cheap one.",
guilt,Talking about someone behind their back.,
joy,"I was captain of the school swimming team. The team was only two  
points in front before the last relay. We won the relay, which I  
swam in, and thus my team won the championship.",
fear,"I was in about Grade 7, I came home from school one day and was told  
that my mother had skin cancer and would have to go to the hospital  
straight away.",
anger,"Brother provoked anger. It was when mother and father were away  
and we had to look after ourselves. He accused me of being  
selfish and a snob.",
sadness,"Shifted from Melbourne to Brisbane. All my old school friends  
gave me a party and I had to say good-bye to them all.",
disgust,"Was picking up my father from work and on passing through the  
Valley watched three prostitutes walk up and down waiting for  
someone to pick them up. Clothing was disgusting.",
shame,"Had a very good friend. We grew apart I found myself running her  
down to other friends.",
guilt,"Guilt after fighting with my sister (for) telling her how bad she  
was.",
joy,"When I won the ""Under 18"" Showjumping at the Brookfield Show. The  
competition was very stiff and there were many riders competing.",
fear,"When I was on holiday, walking back to where I was staying, at  
night, and two men started closely following me. There was nobody  
around that I could run to.",
anger,"When my mother and father split up I was angry: I felt deprived  
and ""different"" from other children at school.",
sadness,"I was terribly upset when my kitten got hit by a car. He didn't  
die, but for several weeks we thought he might have to be put  
down.",
disgust,"When I heard that one of my good friends, when at a party, had  
got herself involved with some very undesirable characters and  
was experimenting with drugs.",
shame,"When I hadn't studied for an exam, so I pretended to be sick so I  
wouldn't have to go to school. I lied to my mother - she realized  
I had been lying when she got home from work and found that I had  
been over to a friend's place.",
guilt,"When I was young, I stole some money from my mother's purse. It  
wasn't very much, but I can remember when she found it gone I  
felt very guilty.",
joy,"Day I received my T.E. score and acceptance into my chosen course.  
",
fear,First day at University (I didn't know what to expect).,
anger,"At a school dance when my supposed ""best friend"" kept walking  
away from me whenever I came near her.",
sadness,"At end of school - function to ""celebrate"" ? Leaving friends who  
I'd known for up to 12 years.",
disgust,"While watching a film of an experimental operation on a cat's  
brain in which the cat had metal pieces protruding from its eyes,  
mouth etc. to keep the head stable while being cut open.",
shame,"When my mother asked me to do a job for her which does not  
require much effort on my part, yet I refused for selfish reasons  
and saw her have to do it.",
guilt,"After having been told not to take the car, I took it anyway and  
felt guilty about having taken it.",
joy,"Eating biscuits and drinking Milo (Chocolate energy drink made  
with milk and usually drunk warm) with my friend at College. We  
get on really well, don't withold any feelings about each other's  
friends and are pretty good at cheering each other up when we are  
homesick.",
fear,"Going to a disco by myself to wait for some friends. We had  
separated and hadn't planned where to meet. I wasn't sure if they  
were even going to this place so I felt very conscious of being  
alone.",
anger,"A person ignored my advice, did not pay any attention to what was  
saying. She acted as though I wasn't even there. We were doing  
group work so everybody had the right to speak yet she just  
ignored me. She made me feel insignificant.",
sadness,"A friend of mine is having psychiatric problems because of his  
mother's death ages ago. He is really quiet and because it  
relates back to his childhood I feel sadness for him. He doesn't  
lead a normal life and it just seems unfair.",
disgust,"At school, when the only thing people my age could think of was getting  
rolling drunk. They couldn't have a good time without firstly  
getting drunk.",
shame,"A girl I was with yelled something out to this group of guys I  
knew. It sounded really childish.",
guilt,"I didn't tell my parents exacly what had made me so late in  
getting home one night. I left out some details and somehow, I  
felt I had lied to them.",
joy,"Getting a good mark for a subject I had worked hard at but  
expected only a moderate mark.",
fear,"When cleaning up a pile of junk under our house, a huge spider (a  
""Jungle Spider"") ran out near me. (I do not like even small  
spiders).",
anger,"At the hardware store, trying to convert Imperial to Metric  
measurements, I made a mistake, and didn't buy enough tiles for  
the bathroom. I was angry at myself, because I hope to be a Maths  
teacher.",
sadness,My father died last year after an 8-week severe illness.,
disgust,"During the PY 102 film session on Tuesday, one of the films shown   
was of an experiment on a live cat involving strapping it into a  
machine for possibly days, and doing things to its brain.",
shame,"Several years ago I was caught riding the train without a ticket.  
The station-mistress treated me like a criminal almost.",
guilt,"I was walking quite quickly and unthinking through a children's  
playground, when a toddler ran in front of me I knocked him over  
and he hit his head quite hard and began crying.",
joy,"I got a good reaction from my tutor and tutorial group for a  
presentation I'd given that I was very worried about.",
fear,"A man was yelling outside my window at 3.00 am, yelling threats,  
though not to me.",
anger,"Going away for the weekend, leaving my College room open - when I  
returned several friends had had a party there, leaving the mess.",
sadness,Passing away of my father.,
disgust,"At a party where the boys were telling revolting stories about  
the girls they'd been with.",
shame,Getting slightly intoxicated at the 1984 I.C.C. Ball.,
guilt,"I felt guilty about going out when I should have been studying  
for a presentation I had to give on Wednesday the next week.",
joy,"When I received the results from my final examination - Higher  
School Certificate - and received a mark that was beyond my  
wildest expectations.",
fear,"Walking around the University at night by myself, having been  
previously warned of rapes, etc.",
anger,"When I received the mark well above requirements for the course I  
wanted to enter, yet I was not accepted - anger at the injustice  
of it, because I didn't receive early release of H.S.C. marks.",
sadness,"When I left all my friends at school (break up) knowing we would  
probably all go our separate ways, and none see one another for a  
long time.",
disgust,"At my father, when he yelled and accused my sister's friend (over  
the phone) of doing something he didn't do, or know anything  
about.",
shame,"When I was little and didn't own up to placing a lolly on the  
varnish, this pulled it all off and I didn't admit my guilt.",
guilt,"I felt guilty when I skipped a two hour practical class I knew I  
would miss out on more information which I did not know, but I  
couldn't cope with going.",
joy,Got through first semester University.,
fear,"At the tender age of eleven a friend and I left a party and  
proceeded to walk through dark and secluded streets of a bad  
neighborhood to find a telephone (recent spate of Horror Movie  
watching had occurred).",
anger,"In a situation whereby a friend's actions were deliberately  
against my wishes and (with) no regard to my feelings.",
sadness,"I broke up with my boyfriend of seven months, but it was a very  
""indepth"" relationship and so after feelings of grief and loss  
were over I felt an immense sadness.",
disgust,"A situation where I ignored my beliefs and principles for a trip  
of whimsy.",
shame,"I bacame involved with a boy for a very brief moment not because  
I liked him but because I needed some sort of company. The  
consequences weren't as I expected and caused me much shame.",
guilt,Ignoring my parents'wishes.,
joy,Getting back with my boyfriend after a year away - apart.,
fear,Having my luggage checked at Customs.,
anger,When a friend wouldn't speak to me and wouldn't tell me why.,
sadness,Thinking about friends overseas.,
disgust,Hearing of a filthy situation over the phone.,
shame,Sending pictures home when I'd put on so much weight.,
guilt,Borrowed someone else's towel without asking.,
joy,"When I opened my TE Score envelope, and saw I got into  
Physiotherapy.",
fear,When I was bringing in the shopping and nearly stood on a snake.,
anger,"When I was accused of ""bitching"" about best friend.",
sadness,"At our Senior dinner - separated from school friends, nothing  
will ever be the same again.",
disgust,At a night club watching little tarts trying to earn a living.,
shame,"When I was little - Mum caught me telling a lie about who broke  
the cup.",
guilt,"When I used to tell Mum I was going somewhere else than where I  
was (going).",
joy,"When my brothers had passed all of their exams and were able to   
graduate from their courses.",
fear,When I was caught in an elevator and it got stuck between floors.,
anger,When I was put into a tennis team below my standard.,
sadness,When my father died.,
disgust,"When I have seen people very drunk and making fools of  
themselves.",
shame,When my friends were rude to a girl. ,
guilt,When I was rude to my mother and got angry with her.,
joy,"When my present boyfriend asked me initially to go out with him I  
had waited a long time for this to occur.",
fear,"When somebody broke into our home one night when my mother was  
out, and my sister and I had just gone to bed.",
anger,"When my sister lost my favourite jumper at a party and failed to  
tell me for several days after it happened.",
sadness,"When my father passed away of cancer, I was extremely saddened.  
He was not very old, which made matters worse. The actual death  
was horrendous, but the moving funeral saddened me more so.",
disgust,"When walking along the beach with my boyfriend, we saw 2 people  
having sex on the sand dunes in full view of everyone. It was the  
fact that they chose that area in which to have sex, that  
disgusted me.",
shame,"When I told my sister I had slept with my boyfriend, and she at  
first was mad at me I then felt shame for this act, but not  
guilt.",
disgust,"I stayed at the Coast for a weekend with friends. My brother came  
to drive me home, but was rude, and in a hurry to rejoin his  
friends. I was embarrassed because the family involved was  
extremely nice, and hospitable to him.",
shame,"I allowed my then boyfriend to touch me, if only briefly.",
guilt,"I ate 12 biscuits one night after tea while watching TV - I don't  
know why.",
joy,"When I saw my brother in Church, and publically accept Jesus  
Christ as his saviour and Lord.",
fear,"I was seven years old and swimming outside the flags at the Gold  
Coast. I was caught in a rip and taken out about 100 m. I  
couldn't swim too well, but an older friend (17) swam out and  
saved me.",
anger,"While at school I had to write an essay for doing something wrong  
that I didn't do. I wrote the essay about how I was mistreated and  
got Saturday morning detention along with a few other kids, but  
they didn't show up.",
sadness,When one of my closest friends died unexpectantly.,
disgust,"When I saw a male engineer one year and came back to find he was  
now a female (I don't know it/them personally).",
shame,"When Dad went to a Sports Day and was the only parent there, and  
he was cheering for us.",
guilt,"We owned a shop and I used to serve in it occasionally. We  
sometimes took lollies out of the stand and Dad caught me one  
day.",
joy,"On holidays - just driving along a road beautiful scenery. Just  
with my boyfriend - not really talking but just feeling  
overwhelmed.",
shame,Lying to a friend about something that was trivial.,
guilt,"I had promised to do a task for someone that was close to me, and  
from the outset I knew it was important that I do it, but when it  
came to it, I let them down.",
joy,Good news about a sick relative.,
fear,Walking in the dark by myself.,
anger,"Getting terrible meals, but paying heaps for them.",
sadness,When felt lonely about writing my family.,
disgust,Person talking about a situation while eating.,
shame,"Felt it after I spoke terribly (got mad at) the person who is the  
most important in my life.",
guilt,Not giving up something for Lent.,
joy,"When I received my TE Score and my acceptance from University -  
it had been a goal since I left the bank a year earlier.",
fear,Every time I see a spider or a snake.,
anger,"My younger brother and I had been fighting over the TV/Video. He  
kept on turning it on and off every 2 seconds and was not  
listening to my authority and was being cheeky. We fought and I  
ended up in tears - he'd won.",
sadness,The first time I left home.,
disgust,"On a camp - boys and girls in one cabin. One guy forced himself  
upon another girl and was having intercourse, while the girl in  
the bunk beneath was pretending to be asleep and not be ill.",
shame,When my new jeans split while I was with the youth group.,
guilt,"When I was 17, I told Mum I came in at midnight, when really it  
was 3.30.",
joy,"Can't remember specific event - besides just being moderately  
happy until a year or so ago.",
fear,Left alone in dark when young.,
anger,Can't remember exact example.,
sadness,Close relative is dying of cancer - found out last week.,
disgust,"Doctors ignored relative who complained about pain, and is now  
dying of cancer.",
shame,"One of my best friends'fiancT broke off the relationship because  
his feelings for me were stronger than for her. I felt the same  
for him, but did not really encourage him to leave her or stay  
with her - still felt shame.",
sadness,After the fact that made me ashamed I felt sadness.,
disgust,"A person that eat half of a cockroach in a cake without knowing  
it.",
shame,"A situation where we were the center of attention, and things  
happened without my control on them, that showed our disagreement,  
and ignorance.",
guilt,When I let a person assume a fault that I committed.,
joy,"When finally I found a place to live, I felt relieved, predicting  
changes in my life, and I became happy.",
fear,When I dreamed that I was being attacked by a friend.,
anger,When I was left by the person I loved without any reason.,
sadness,To fight with a sister and to know that she doesn't care.,
disgust,To be kissed by soembody I didn't expect to.,
shame,"A day when I was getting out of the shower I covered only the  
front part of my body with a towel (I was 7 years old), and I  
didn't see that my cousin was in the room.",
guilt,"When I finished a love affair where I was responsible of the sad  
end.",
joy,"I felt it when I received a letter telling that I had been  
classified in a national concourse of p... I felt happy and  
vanity about it.",
fear,"I felt fear when once I was asleep and dreamed that I was dying  
asfixiated by a cardiac attack, I was afraid and woke up  
desperate. Altough I wasn't afraid of death I was afraid.",
anger,"I feel it when I see that somebody is traying to made a stupid of  
me.",
sadness,"I felt it when I was at home and saw a discussion without sense  
between my parents.",
disgust,"When I see all the putridness of people. The fact is the catarrh  
and spits that whash the streets of S.Paulo.",
shame,"I felt it when I felt that I was being observed as an object of  
pleasure (sexual) when I opened and took off a shirt in a  
classroom at P.V.C.",
guilt,"I felt it when playing I pushed my brother and he fell down  
cutting himself in pieces of tile.",
joy,When I asked my girlfriend to marry me.,
fear,"When I almost drowned myself in the municipal swimming pool that  
I use to go almost not excaping.",
anger,"I was with my girlfriend when some guys that I don't like made  
fuss at my girl.",
sadness,The death of my grandfather.,
disgust,"To go through the underground way at suburb station of LAPA. Poor  
people and the ambulants badly dressed up in a passage badly  
kept.",
shame,"In a fight with my girlfriend in a luncheonette where everybody  
stared at me in such a way that I had to leave it.",
guilt,I pointed a failure of a friend of mine.,
joy,When I met a friend that I hadn't seen for some time.,
fear,When I got in jungle where there was a great number of snakes.,
anger,When an unknown person provoked me verbaly and physically.,
sadness,When my team lost a championship.,
disgust,"A dirty person, smelling bad and unknown laying on me.",
shame,I confused a girl with another.,
guilt,"Once when I complained I caused a great discussion between my  
parents.",
joy,"When I began to date a boy with whom I am till now. This was 16  
months ago.",
anger,I learned that my girlfriend had been unjustly missed from work.,
sadness,I got separated from the man I loved.,
disgust,"An acquaintance of mine revealed himself in a light unexpected to  
me.",
shame,"Once as a school girl I was copying at a class work and my  
teacher spotted me.",
guilt,"I was in a sanatorium. In front of me a boy fell down from his  
invalid's chair. I could help him but I didn't. I felt like being  
paralysed.",
joy,"When I took my entrance exams successfully and also when I got my  
school leaving certificate because the delivering ceremony was  
extremely official.",
fear,"When I was to sit for my first entrance exam. I had fear of a  
possible failure.",
anger,"I was indignant at the unimpartiality shown by the referees at  
the football match between Bulgaria and France.",
sadness,When I got separated from the man I loved so much.,
disgust,"When I was watching some scenes from the Bertoluchi's film  
""Twentieth Century"".",
shame,When I was a school girl and I copied at a class work.,
guilt,"When I have sometimes been unfair to my parents, when I have  
happened to deceive them over some trifling things.",
joy,When I was admitted to the Sofia University.,
fear,When I come home late at night.,
anger,"When I talk to silly, petty-minded and unmanageable people.",
sadness,When my friend (girl) went abroad for two years.,
disgust,When I happen to witness some sadistic acts.,
shame,When I have a plain appearance.,
guilt,When someone is accused or punished instead of me.,
joy,I was admitted to the University and a niece was born to me.,
fear,I was bitten by a dog.,
anger,My grandfather's funeral.,
sadness,I was alone at home on New Year's Eve.,
disgust,I was on a walk with my child when I met a drunk woman.,
shame,I was unaware that I had walked the streets in torn trousers.,
guilt,"Once I worked as a designer. A fitter was hard hit in a damage  
that occurred at the building site I had designed.",
joy,My admittance to the University.,
fear,A grenade blew out next to me.,
anger,An unjust calumny concerning me.,
sadness,Unrealisation of the desired profession (aviator).,
disgust,Disgust with a subordinate.,
shame,I lied to a friend.,
guilt,Betraying someone's trust.,
guilt,Friend's fiancT left her for me.,
joy,Winning Queensland Chess Championship.,
fear,"When in a car accident where car was total wipe off (wipe out, or  
write off).",
anger,With self at losing an important game that I should have won.,
sadness,Death of grandfather (unexpected).,
disgust,"Someone smoking on Electric train (Electric trains are  
non-smoking) with alcohol smell coming from person.  ",
shame,When bathing at surf beach & lost togs.,
guilt,"Promising someone to do their job and then not being able to do  
it due to transport troubles.",
joy,"Receiving a very personal letter from a lady that I like, which  
revealed that she was more enthusiastic about me than I had  
thought possible.",
fear,Introducing myself at a first tutorial this year at University.,
anger,"I was angry at a University tutorial when an ignorant loudmouth  
persisted in trying to dominate the conversation.",
sadness,"I left my home in Melbourne to come to Q'land to study and before  
I hopped in the car I hugged my mother and shook hands with my  
father. Sensing immediately my father's sadness, I also had a  
flood of the same emotion.",
disgust,"When one of my parents verbally, personally abused the other.",
shame,"I felt something akin to shame after a heavy night of drinking,  
along with waking up with a woman I had just met whose husband  
was an epileptic. I was later to know that she knew my mother.",
guilt,"I felt guilty about talking negatively, and agreeing with a  
person who was doing likewise, about a non-present third person.",
joy,Being in love for the first time.,
fear,"As a child - stepping on a rusty nail - being told that I might  
get tetanus.",
